Dates,Open,Close,Volume
15-12-2022 13:10,2653,2654.85,3847
15-12-2022 13:05,2650,2653,1943
15-12-2022 13:00,2648,2650,2649
15-12-2022 12:55,2648.75,2646.7,641
15-12-2022 12:50,2649.4,2648.9,201
15-12-2022 12:45,2647,2649.4,393
15-12-2022 12:40,2646.5,2646.05,255
15-12-2022 12:35,2648.95,2645.6,1301
15-12-2022 12:30,2649.8,2648.85,400
15-12-2022 12:25,2649.95,2649.85,1166
15-12-2022 12:20,2649.5,2649,1631
15-12-2022 12:15,2646.6,2648.6,794
15-12-2022 12:10,2645.5,2645.8,410
15-12-2022 12:05,2642.35,2644.95,848
15-12-2022 12:00,2645,2642.35,1734
15-12-2022 11:55,2647,2646.3,1151
15-12-2022 11:50,2647,2645.75,949
15-12-2022 11:45,2646.7,2647,412
15-12-2022 11:40,2646.4,2645.1,243
15-12-2022 11:35,2646.05,2646.35,687
15-12-2022 11:30,2642.05,2643.9,1216
15-12-2022 11:25,2643.35,2642.15,565
15-12-2022 11:20,2645.05,2643.35,973
15-12-2022 11:15,2648,2646,942
15-12-2022 11:10,2647,2648.85,2551
15-12-2022 11:05,2639.3,2648,4308
15-12-2022 11:00,2641.9,2639.25,1535
15-12-2022 10:55,2639.65,2640.3,837
15-12-2022 10:50,2639.8,2639.2,1771
15-12-2022 10:45,2640.05,2639.9,5916
15-12-2022 10:40,2645.8,2641.05,1849
15-12-2022 10:35,2648.45,2645.85,1536
15-12-2022 10:30,2649.25,2647.45,771
15-12-2022 10:25,2648,2649.25,1071
15-12-2022 10:20,2648,2647.25,1544
15-12-2022 10:15,2649.7,2648.85,3679
15-12-2022 10:10,2649.85,2649.7,1168
15-12-2022 10:05,2652,2651.35,1779
15-12-2022 10:00,2653.75,2652,2511
15-12-2022 09:55,2654.25,2655.2,1644
15-12-2022 09:50,2653,2654.3,1508
15-12-2022 09:45,2661.7,2653,2575
15-12-2022 09:40,2651.05,2659.1,5852
15-12-2022 09:35,2648,2653.2,3949
15-12-2022 09:30,2654,2648,8125
15-12-2022 09:25,2657.95,2655.25,7473
15-12-2022 09:20,2657.2,2658,8074
15-12-2022 09:15,2666.35,2657.05,11287
15-12-2022 09:05,2666,2666,194
14-12-2022 16:50,2672.45,2672.45,0
14-12-2022 15:40,2672.45,2672.45,50
14-12-2022 15:30,2672.45,2672.45,217
14-12-2022 15:25,2660.65,2663.85,14960
14-12-2022 15:20,2662.55,2660,23364
14-12-2022 15:15,2667.55,2663.3,25323
14-12-2022 15:10,2684.05,2665.25,27079
14-12-2022 15:05,2676.05,2681.8,22750
14-12-2022 15:00,2703.1,2677.6,20003
14-12-2022 14:55,2699,2701.35,4316
14-12-2022 14:50,2698.95,2699,5616
14-12-2022 14:45,2694,2698.95,3762
14-12-2022 14:40,2697,2694,2155
14-12-2022 14:35,2694.15,2694.05,11476
14-12-2022 14:30,2691.25,2694.15,3656
14-12-2022 14:25,2689.65,2689.8,2053
14-12-2022 14:20,2688.15,2690.25,1664
14-12-2022 14:15,2689.45,2688.6,5230
14-12-2022 14:10,2685,2686.7,4439
14-12-2022 14:05,2683,2684,2237
14-12-2022 14:00,2677.1,2682.85,1490
14-12-2022 13:55,2679.6,2677.15,891
14-12-2022 13:50,2679.2,2679.6,1734
14-12-2022 13:45,2681,2677,2021
14-12-2022 13:40,2678.95,2681,2032
14-12-2022 13:35,2676,2678.95,1594
14-12-2022 13:30,2680.5,2676.55,1269
14-12-2022 13:25,2680,2680.45,404
14-12-2022 13:20,2680.45,2679.5,552
14-12-2022 13:15,2680.9,2680.45,1022
14-12-2022 13:10,2682.4,2681.35,925
14-12-2022 13:05,2677.85,2682.4,706
14-12-2022 13:00,2681.55,2677.8,2295
14-12-2022 12:55,2686.85,2682.3,532
14-12-2022 12:50,2688.6,2684.25,432
14-12-2022 12:45,2683.95,2688.75,1786
14-12-2022 12:40,2681.75,2683.95,1595
14-12-2022 12:35,2682.95,2680.3,3080
14-12-2022 12:30,2684.9,2682.95,1050
14-12-2022 12:25,2685,2684.9,536
14-12-2022 12:20,2687,2685,778
14-12-2022 12:15,2687.95,2686.15,832
14-12-2022 12:10,2691.75,2687.55,3349
14-12-2022 12:05,2685.4,2691.7,3735
14-12-2022 12:00,2678.85,2685.4,4921
14-12-2022 11:55,2679.05,2678.2,1346
14-12-2022 11:50,2676.05,2679.05,542
14-12-2022 11:45,2677.9,2677.45,901
14-12-2022 11:40,2679.45,2677.9,1205
14-12-2022 11:35,2677.05,2678.35,830
14-12-2022 11:30,2675.65,2679.25,994
14-12-2022 11:25,2679.6,2677,549
14-12-2022 11:20,2676.55,2677.7,1521
14-12-2022 11:15,2676.2,2676.45,653
14-12-2022 11:10,2680,2677.95,1078
14-12-2022 11:05,2677.95,2678.15,2227
14-12-2022 11:00,2675,2677,1468
14-12-2022 10:55,2673.55,2677.75,849
14-12-2022 10:50,2673.2,2672,1265
14-12-2022 10:45,2673.6,2674.35,798
14-12-2022 10:40,2677.05,2675.9,1169
14-12-2022 10:35,2674.5,2677.65,1226
14-12-2022 10:30,2670.1,2674.85,3223
14-12-2022 10:25,2678.1,2671.95,3459
14-12-2022 10:20,2667,2678.9,4883
14-12-2022 10:15,2667.35,2665.9,1731
14-12-2022 10:10,2664.9,2667.45,1527
14-12-2022 10:05,2664.25,2664.9,806
14-12-2022 10:00,2667,2664,827
14-12-2022 09:55,2667.1,2667,2061
14-12-2022 09:50,2665,2669,3991
14-12-2022 09:45,2661.6,2663.05,2998
14-12-2022 09:40,2669.4,2662,3167
14-12-2022 09:35,2667.55,2670,3678
14-12-2022 09:30,2673.95,2668.95,6390
14-12-2022 09:25,2659,2672.5,14952
14-12-2022 09:20,2651.05,2657.5,10279
14-12-2022 09:15,2663.5,2652.7,19470
14-12-2022 09:05,2658,2658,529
13-12-2022 16:50,2652.8,2652.8,0
13-12-2022 15:55,2652.8,2652.8,3
13-12-2022 15:50,2652.8,2652.8,1
13-12-2022 15:40,2652.8,2652.8,46
13-12-2022 15:30,2652.8,2652.8,15
13-12-2022 15:25,2637.6,2644.9,12488
13-12-2022 15:20,2650.25,2637.5,23887
13-12-2022 15:15,2655.2,2650.25,19619
13-12-2022 15:10,2664.2,2656.7,15433
13-12-2022 15:05,2652.05,2662.85,16561
13-12-2022 15:00,2668.45,2653.15,25023
13-12-2022 14:55,2664.05,2668.45,2716
13-12-2022 14:50,2664.9,2665.2,4951
13-12-2022 14:45,2663.65,2665,2291
13-12-2022 14:40,2664,2662,1285
13-12-2022 14:35,2664.9,2664,1741
13-12-2022 14:30,2663.2,2663.2,748
13-12-2022 14:25,2665.55,2665,2808
13-12-2022 14:20,2662,2665.6,1320
13-12-2022 14:15,2660,2662,994
13-12-2022 14:10,2663,2661.45,2148
13-12-2022 14:05,2666,2663,929
13-12-2022 14:00,2666,2665.9,551
13-12-2022 13:55,2667.95,2666,699
13-12-2022 13:50,2663.95,2666.35,1829
13-12-2022 13:45,2662.1,2663.9,1455
13-12-2022 13:40,2667.45,2663,1408
13-12-2022 13:35,2667,2667.45,1018
13-12-2022 13:30,2669.55,2667,1127
13-12-2022 13:25,2664.8,2670.25,1905
13-12-2022 13:20,2670,2664.8,3588
13-12-2022 13:15,2670.2,2670.05,2097
13-12-2022 13:10,2671.8,2671,1115
13-12-2022 13:05,2678,2671.65,3432
13-12-2022 13:00,2670.5,2678.95,7373
13-12-2022 12:55,2662.9,2674.35,4057
13-12-2022 12:50,2662.3,2661.2,1199
13-12-2022 12:45,2661.75,2661.5,737
13-12-2022 12:40,2662.1,2661.05,1641
13-12-2022 12:35,2661.4,2662.1,1093
13-12-2022 12:30,2662.15,2660.05,1507
13-12-2022 12:25,2663.85,2663,1577
13-12-2022 12:20,2665.85,2664.65,515
13-12-2022 12:15,2665.65,2663.5,1321
13-12-2022 12:10,2665.5,2663.3,2611
13-12-2022 12:05,2663.35,2664.2,2159
13-12-2022 12:00,2667.2,2663.35,2346
13-12-2022 11:55,2663.95,2667.2,1690
13-12-2022 11:50,2663.05,2663.95,1180
13-12-2022 11:45,2664.2,2664.75,1320
13-12-2022 11:40,2663,2664.2,1653
13-12-2022 11:35,2662,2664,899
13-12-2022 11:30,2662,2662,1231
13-12-2022 11:25,2665.1,2662.95,822
13-12-2022 11:20,2660.35,2664.8,3655
13-12-2022 11:15,2657,2660.35,2003
13-12-2022 11:10,2658.9,2658,1386
13-12-2022 11:05,2658.55,2658.65,1089
13-12-2022 11:00,2662.3,2659.6,5428
13-12-2022 10:55,2665.9,2661,1325
13-12-2022 10:50,2665.35,2665.9,1824
13-12-2022 10:45,2662,2665.35,1298
13-12-2022 10:40,2662.3,2663.7,3266
13-12-2022 10:35,2665.55,2663,1799
13-12-2022 10:30,2666.2,2665.55,1966
13-12-2022 10:25,2670.1,2666.2,3944
13-12-2022 10:20,2670,2670.6,1489
13-12-2022 10:15,2677.45,2671.6,2611
13-12-2022 10:10,2671,2675.8,2762
13-12-2022 10:05,2671.8,2671,6587
13-12-2022 10:00,2677.1,2669.9,4767
13-12-2022 09:55,2683.65,2678.7,2767
13-12-2022 09:50,2684.1,2684.45,3834
13-12-2022 09:45,2694.15,2683.7,5316
13-12-2022 09:40,2696.85,2692.65,2541
13-12-2022 09:35,2689.05,2696.85,4755
13-12-2022 09:30,2690,2694.75,4111
13-12-2022 09:25,2683.4,2688,3370
13-12-2022 09:20,2690,2682,2888
13-12-2022 09:15,2701.1,2689.95,8612
13-12-2022 09:05,2697.85,2697.85,340
12-12-2022 16:55,2687.85,2687.85,0
12-12-2022 15:55,2687.85,2687.85,3
12-12-2022 15:45,2687.85,2687.85,15
12-12-2022 15:40,2687.85,2687.85,34
12-12-2022 15:30,2687.85,2687.85,3
12-12-2022 15:25,2694.25,2685,13607
12-12-2022 15:20,2686,2693.95,27199
12-12-2022 15:15,2674.7,2686.8,36076
12-12-2022 15:10,2676.5,2674.95,15447
12-12-2022 15:05,2698,2674.95,32283
12-12-2022 15:00,2689.9,2698,22749
12-12-2022 14:55,2691.85,2687.8,5760
12-12-2022 14:50,2690,2693,9069
12-12-2022 14:45,2691,2691,4630
12-12-2022 14:40,2688.9,2691,8351
12-12-2022 14:35,2688,2688,4206
12-12-2022 14:30,2685,2688,6080
12-12-2022 14:25,2681.6,2684.4,5787
12-12-2022 14:20,2679.8,2683.95,12824
12-12-2022 14:15,2681,2678.05,4228
12-12-2022 14:10,2679.6,2681,3596
12-12-2022 14:05,2680,2680,3002
12-12-2022 14:00,2679,2678.5,2832
12-12-2022 13:55,2677.9,2679,5223
12-12-2022 13:50,2678,2676.7,3387
12-12-2022 13:45,2680,2678,5062
12-12-2022 13:40,2673.65,2677,3826
12-12-2022 13:35,2670.6,2674.5,8942
12-12-2022 13:30,2673,2671.25,8017
12-12-2022 13:25,2673.75,2673,8262
12-12-2022 13:20,2682,2676.4,12052
12-12-2022 13:15,2691.15,2681.9,8187
12-12-2022 13:10,2692.6,2688.05,9218
12-12-2022 13:05,2695.75,2689.65,7014
12-12-2022 13:00,2695,2696.85,13904
12-12-2022 12:55,2693.65,2694,4055
12-12-2022 12:50,2693.4,2693.35,4002
12-12-2022 12:45,2693.65,2690.35,4379
12-12-2022 12:40,2692.4,2694,4073
12-12-2022 12:35,2693.45,2690.55,6118
12-12-2022 12:30,2693.05,2693.6,5590
12-12-2022 12:25,2689,2690.95,11339
12-12-2022 12:20,2684.8,2689,5698
12-12-2022 12:15,2684.15,2683.1,3635
12-12-2022 12:10,2684.8,2685,5785
12-12-2022 12:05,2683.55,2684.95,4114
12-12-2022 12:00,2680,2683.05,8490
12-12-2022 11:55,2680,2680,3437
12-12-2022 11:50,2678.05,2678.95,4149
12-12-2022 11:45,2674.6,2676.5,3901
12-12-2022 11:40,2678.2,2676.6,4170
12-12-2022 11:35,2677.8,2676.55,3576
12-12-2022 11:30,2678.4,2678,4599
12-12-2022 11:25,2674.35,2680,3617
12-12-2022 11:20,2669.05,2673.55,18714
12-12-2022 11:15,2669.95,2669.95,3305
12-12-2022 11:10,2665.05,2670,4616
12-12-2022 11:05,2664.85,2666,4066
12-12-2022 11:00,2667,2663.25,6017
12-12-2022 10:55,2662.75,2668,57133
12-12-2022 10:50,2657.95,2672,75846
12-12-2022 10:45,2648.95,2657.95,3814
12-12-2022 10:40,2657.95,2650.15,6633
12-12-2022 10:35,2653.85,2656.65,27331
12-12-2022 10:30,2646.3,2654.95,13196
12-12-2022 10:25,2646.5,2648,2466
12-12-2022 10:20,2644.6,2647.95,5333
12-12-2022 10:15,2643.85,2646.55,1631
12-12-2022 10:10,2647.95,2644,3246
12-12-2022 10:05,2650,2646.5,3233
12-12-2022 10:00,2652.15,2650,1053
12-12-2022 09:55,2649.75,2652.15,2363
12-12-2022 09:50,2650,2651.8,4658
12-12-2022 09:45,2654.95,2649.85,4955
12-12-2022 09:40,2655,2655,3854
12-12-2022 09:35,2662.95,2655,9699
12-12-2022 09:30,2631,2661,13073
12-12-2022 09:25,2624.15,2629.4,8868
12-12-2022 09:20,2634.25,2622.9,7111
12-12-2022 09:15,2648,2634.35,19586
12-12-2022 09:05,2646,2646,447
09-12-2022 16:55,2646.4,2646.4,0
09-12-2022 15:50,2646.4,2646.4,10
09-12-2022 15:45,2646.4,2646.4,16
09-12-2022 15:40,2646.4,2646.4,82
09-12-2022 15:25,2636.95,2652,9298
09-12-2022 15:20,2641.9,2635.55,18483
09-12-2022 15:15,2640.8,2642.45,15473
09-12-2022 15:10,2648.2,2640.8,11317
09-12-2022 15:05,2659.45,2647.7,12926
09-12-2022 15:00,2647.45,2658.1,15204
09-12-2022 14:55,2642.1,2647.45,1776
09-12-2022 14:50,2649.3,2642.6,2735
09-12-2022 14:45,2645.4,2648.4,4080
09-12-2022 14:40,2636.45,2645.4,1574
09-12-2022 14:35,2639.8,2636.45,3208
09-12-2022 14:30,2643.05,2638.3,2017
09-12-2022 14:25,2638.95,2641,2798
09-12-2022 14:20,2633.6,2639.65,3848
09-12-2022 14:15,2639.85,2632,2587
09-12-2022 14:10,2640,2637.1,1795
09-12-2022 14:05,2647,2640,2523
09-12-2022 14:00,2653,2646,2279
09-12-2022 13:55,2653.4,2653.75,688
09-12-2022 13:50,2649.05,2653.4,700
09-12-2022 13:45,2646,2649.05,1761
09-12-2022 13:40,2653.5,2646,1654
09-12-2022 13:35,2653,2653.5,779
09-12-2022 13:30,2651.95,2653,5140
09-12-2022 13:25,2646.6,2650.9,2837
09-12-2022 13:20,2648.95,2646.5,544
09-12-2022 13:15,2644.75,2648.95,5517
09-12-2022 13:10,2647.85,2643.65,3037
09-12-2022 13:05,2641.9,2647.85,6187
09-12-2022 13:00,2641.2,2641.95,879
09-12-2022 12:55,2636,2641.25,3351
09-12-2022 12:50,2631.15,2636,3429
09-12-2022 12:45,2633.9,2632.9,4066
09-12-2022 12:40,2639.35,2632.2,2383
09-12-2022 12:35,2635.85,2639.4,4156
09-12-2022 12:30,2646.2,2635.85,3845
09-12-2022 12:25,2647,2645,1202
09-12-2022 12:20,2643.2,2646.55,2370
09-12-2022 12:15,2650,2642,3236
09-12-2022 12:10,2653.35,2651,2839
09-12-2022 12:05,2653.85,2655,1539
09-12-2022 12:00,2654.5,2653.85,634
09-12-2022 11:55,2654.1,2654.45,1797
09-12-2022 11:50,2654.95,2654.8,1990
09-12-2022 11:45,2653.45,2655,768
09-12-2022 11:40,2655,2653.45,1533
09-12-2022 11:35,2652.05,2654.5,5538
09-12-2022 11:30,2653.5,2652.05,2502
09-12-2022 11:25,2655.75,2653.5,3980
09-12-2022 11:20,2656.1,2655.75,2051
09-12-2022 11:15,2662.2,2653.4,4086
09-12-2022 11:10,2662,2661,1018
09-12-2022 11:05,2660.35,2662,1422
09-12-2022 11:00,2661.75,2662.45,1030
09-12-2022 10:55,2660.5,2661.75,1642
09-12-2022 10:50,2665.1,2660.55,1665
09-12-2022 10:45,2661,2662.7,3923
09-12-2022 10:40,2661,2661,2027
09-12-2022 10:35,2660,2661,5382
09-12-2022 10:30,2662.55,2661.05,6068
09-12-2022 10:25,2672,2661.85,9368
09-12-2022 10:20,2674.55,2674.9,2661
09-12-2022 10:15,2673,2676.05,3997
09-12-2022 10:10,2683.2,2673,6804
09-12-2022 10:05,2682.05,2683.2,2813
09-12-2022 10:00,2688.9,2683.55,3537
09-12-2022 09:55,2691.75,2688.9,2315
09-12-2022 09:50,2687.45,2691.8,4518
09-12-2022 09:45,2693.25,2685.25,8740
09-12-2022 09:40,2685.3,2690.5,12012
09-12-2022 09:35,2676.4,2686,8976
09-12-2022 09:30,2685,2676.4,7815
09-12-2022 09:25,2694.45,2686.75,20660
09-12-2022 09:20,2701.95,2693.1,11511
09-12-2022 09:15,2704.85,2701.5,32078
09-12-2022 09:05,2704.9,2704.9,639
08-12-2022 16:55,2691.4,2691.4,0
08-12-2022 15:55,2691.4,2691.4,1
08-12-2022 15:50,2691.4,2691.4,164
08-12-2022 15:45,2691.4,2691.4,9
08-12-2022 15:40,2691.4,2691.4,156
08-12-2022 15:30,2691.4,2691.4,1660
08-12-2022 15:25,2678.15,2693,12474
08-12-2022 15:20,2683.35,2678.15,29443
08-12-2022 15:15,2698,2683.35,26535
08-12-2022 15:10,2697.95,2695.65,14430
08-12-2022 15:05,2705.25,2697.45,29193
08-12-2022 15:00,2706.9,2703.2,11900
08-12-2022 14:55,2708.4,2706.7,7341
08-12-2022 14:50,2708.95,2708.5,2748
08-12-2022 14:45,2708.45,2709.35,2550
08-12-2022 14:40,2707.2,2708.45,2200
08-12-2022 14:35,2708.9,2707.2,7926
08-12-2022 14:30,2708.65,2708.9,4225
08-12-2022 14:25,2710,2708.65,2945
08-12-2022 14:20,2709,2710.55,3597
08-12-2022 14:15,2706.7,2708.9,2732
08-12-2022 14:10,2708,2706.7,3203
08-12-2022 14:05,2711.4,2708,6031
08-12-2022 14:00,2711.9,2710.5,2186
08-12-2022 13:55,2710.6,2711.9,2022
08-12-2022 13:50,2714.3,2710.6,2416
08-12-2022 13:45,2714.8,2714.3,1852
08-12-2022 13:40,2714,2714.65,1743
08-12-2022 13:35,2716.1,2714,2136
08-12-2022 13:30,2717,2716.35,1536
08-12-2022 13:25,2720.9,2717,1309
08-12-2022 13:20,2721.9,2720,1383
08-12-2022 13:15,2720,2720.5,1526
08-12-2022 13:10,2717.8,2719,1310
08-12-2022 13:05,2715.1,2717.8,752
08-12-2022 13:00,2715.85,2714,860
08-12-2022 12:55,2712.65,2717.45,1815
08-12-2022 12:50,2718.35,2713.9,3706
08-12-2022 12:45,2717.3,2717,3886
08-12-2022 12:40,2715.5,2717.45,2452
08-12-2022 12:35,2716.2,2715.5,841
08-12-2022 12:30,2719.5,2716.9,3902
08-12-2022 12:25,2719.75,2717.2,1445
08-12-2022 12:20,2722,2717,2539
08-12-2022 12:15,2721.7,2722,1009
08-12-2022 12:10,2721.3,2721.75,3442
08-12-2022 12:05,2721.35,2720,648
08-12-2022 12:00,2720,2721.45,1001
08-12-2022 11:55,2721.8,2721.5,822
08-12-2022 11:50,2720,2721.8,1421
08-12-2022 11:45,2720,2721,1433
08-12-2022 11:40,2719.25,2720.1,1266
08-12-2022 11:35,2718.75,2718,1812
08-12-2022 11:30,2718.6,2717,2552
08-12-2022 11:25,2724.95,2718.6,11193
08-12-2022 11:20,2725.5,2725,2858
08-12-2022 11:15,2727.6,2727.8,1760
08-12-2022 11:10,2726.5,2726.25,1025
08-12-2022 11:05,2727.5,2726.05,1337
08-12-2022 11:00,2726.75,2727.5,1447
08-12-2022 10:55,2728.6,2726.75,1107
08-12-2022 10:50,2725.25,2728.65,1153
08-12-2022 10:45,2722.8,2726.9,3731
08-12-2022 10:40,2722.7,2724.05,2684
08-12-2022 10:35,2728.15,2722.7,5951
08-12-2022 10:30,2730.05,2728.3,2252
08-12-2022 10:25,2729.8,2731.5,1178
08-12-2022 10:20,2731,2729.85,2978
08-12-2022 10:15,2731.25,2732.15,3117
08-12-2022 10:10,2732.15,2731.25,4419
08-12-2022 10:05,2736.55,2731.25,4174
08-12-2022 10:00,2737.85,2737,4573
08-12-2022 09:55,2742,2737.85,4506
08-12-2022 09:50,2743,2741.85,2831
08-12-2022 09:45,2742.15,2743,10617
08-12-2022 09:40,2728.8,2741.95,7297
08-12-2022 09:35,2732.65,2728.8,4734
08-12-2022 09:30,2731.6,2732.75,6123
08-12-2022 09:25,2731.6,2731.6,5512
08-12-2022 09:20,2737.25,2731.6,12008
08-12-2022 09:15,2755.25,2738.1,23476
08-12-2022 09:05,2755.3,2755.3,272
07-12-2022 16:55,2741.55,2741.55,0
07-12-2022 15:45,2741.55,2741.55,2
07-12-2022 15:40,2741.55,2741.55,46
07-12-2022 15:30,2741.55,2741.55,203
07-12-2022 15:25,2731.55,2742,9099
